match_id,comp,season,home_team,away_team,scoring_team,team_scored_on,minute,cluster,KO_short_possessions,KO_medium_possessions,KO_long_possessions,DS_short_possessions,DS_medium_possessions,DS_long_possessions,last_event,second_last_event,shot_data,GD_diff,xGD_diff,xGdf_diff,GF_diff,GA_diff,xG_diff,xGA_diff,Possession_Percentage_diff,x_fav,fav
3813306,Indian Super league,2021/2022,NorthEast United,ATK Mohun Bagan,NorthEast United,ATK Mohun Bagan,1,6,4,2,0,3,1,2,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-1.189112487100103,-0.7581264875698144,-0.4786254170645511,-0.4920020639834881,0.6971104231166152,-0.013376646918936697,0.7447498406508772,-1.1489797046768615,low unfav,med unfav
3813312,Indian Super league,2021/2022,ATK Mohun Bagan,Mumbai City,Mumbai City,ATK Mohun Bagan,46,12,2,0,1,2,0,0,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Short', 'direction': 'Sideways', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.676149247577819,-0.5897203817744073,0.17564202369612442,-0.06246134817563398,0.613687899402185,-0.23810337187175845,0.35161700990264877,4.92909301953604,low unfav,low unfav
3813314,Indian Super league,2021/2022,ATK Mohun Bagan,Kerala Blasters,ATK Mohun Bagan,Kerala Blasters,1,2,6,0,1,1,1,0,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Blocked', 'third': 'T1', 'team': 'YES'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.2796345811051693,0.30968467662156857,-0.17529532161936273,0.05614973262032086,0.3357843137254901,0.23144505423968287,-0.07823962238188509,4.084676104071747,neutral,neutral
3817848,Indian Super league,2021/2022,Goa,ATK Mohun Bagan,ATK Mohun Bagan,Goa,45,18,3,0,0,2,1,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.48099192888057085,-0.1172415931037199,0.4193093581385895,0.521347526026436,0.0403555971458649,0.1020381678878457,0.219279760991566,-13.363002609703173,neutral,neutral
3817862,Indian Super league,2021/2022,Mumbai City,Odisha,Mumbai City,Odisha,46,10,9,7,0,3,0,0,"{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'Through-Ball', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.8219725818735719,0.7422436457633759,0.20388289752779873,0.6226199543031226,-0.19935262757044936,0.4187370567753239,-0.3235065889880522,10.179485100902433,low fav,low fav
3817880,Indian Super league,2021/2022,Odisha,Chennaiyin,Chennaiyin,Odisha,1,8,5,0,0,3,0,0,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.4140909090909092,-0.29182649806327277,-0.3904651440235001,-0.6540909090909092,-0.24,-0.2636257650674091,0.028200732995863564,-0.5983737618159637,neutral,neutral
3817883,Indian Super league,2021/2022,Bengaluru,Jamshedpur,Jamshedpur,Bengaluru,0,8,3,0,0,6,0,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Dribble', 'event': {'type': 'Dribble', 'play_source': 'From Counter', 'outcome': 'Complete', 'third': 'T1', 'team': 'NO'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.7756664775950086,0.17778734044687078,0.43207061086949317,0.5976555114388351,-0.1780109661561733,0.16558490056934216,-0.01220243987752867,-6.755134315358674,neutral,low fav
3817890,Indian Super league,2021/2022,Goa,NorthEast United,NorthEast United,Goa,1,2,3,1,0,5,1,0,"{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.591300265999061,-0.7720951816637774,-0.03870570016011571,0.11891722735096244,0.7102174933500236,0.15762292751107787,0.9297181091748548,-16.20817397038853,low unfav,low unfav
3817900,Indian Super league,2021/2022,Chennaiyin,Jamshedpur,Jamshedpur,Chennaiyin,45,12,2,0,0,1,2,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",1.50037078235076,1.1370379682148681,0.484140816775102,1.092788283277716,-0.4075824990730441,0.608647466502614,-0.5283905017122543,-2.220210899861364,med fav,high fav
3825572,La Liga,2015/2016,Real Madrid,Real Betis,Real Madrid,Real Betis,1,1,1,0,0,6,4,1,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",2.158983400705255,1.374425927188058,0.7719316566993635,1.905607637395717,-0.25337576330953815,1.1336759806963534,-0.24074994649170445,7.658981858261754,med fav,high fav
3825589,La Liga,2015/2016,Getafe,Málaga,Getafe,Málaga,1,16,9,2,0,4,0,0,"{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-1.2043896697362044,-0.36666609333717376,-0.12891020539056988,-0.24821712940524832,0.9561725403309562,-0.11930692401467824,0.24735916932249524,1.0910686060013006,neutral,med unfav
3825610,La Liga,2015/2016,Sporting Gijón,Real Betis,Real Betis,Sporting Gijón,45,0,5,3,0,0,1,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.05114620478858889,0.34482847568324515,-0.4328440351356444,-0.2755985736118186,-0.22445236882322983,0.1572454615238259,-0.18758301415941903,4.653949687397258,neutral,neutral
3825611,La Liga,2015/2016,RC Deportivo La Coruña,Espanyol,RC Deportivo La Coruña,Espanyol,46,2,5,2,0,2,0,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.5005537098560354,0.04437125428298275,0.3652701497474343,0.21077888519748988,-0.28977482465854565,-0.15449126454994522,-0.19886251883292694,1.327986374097648,neutral,low fav
3825654,La Liga,2015/2016,Celta Vigo,Valencia,Valencia,Celta Vigo,45,2,3,2,1,3,0,0,"{'type': 'Error', 'event': {'type': 'Error', 'play_source': 'Regular Play', 'team': 'YES'}}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Sideways', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.2,-0.23221705542618404,-0.32838294196472095,-0.4279034690799397,-0.22790346907993952,-0.09952052711521842,0.1326965283109649,-5.969592707411074,neutral,neutral
3825675,La Liga,2015/2016,Rayo Vallecano,Athletic Club,Athletic Club,Rayo Vallecano,0,1,5,0,0,5,1,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Dribble', 'event': {'type': 'Dribble', 'play_source': 'From Counter', 'outcome': 'Complete', 'third': 'T1', 'team': 'NO'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.718840078404243,0.6411386912510955,0.001131614830537253,0.03729966562896325,-0.6815404127752798,0.03616805079842589,-0.6049706404526689,-6.702158327197722,low fav,low fav
3825688,La Liga,2015/2016,Getafe,Real Sociedad,Getafe,Real Sociedad,45,1,5,4,0,3,0,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.5969180859691808,-0.21425003967647,-0.16497351735301097,-0.34808394160583944,0.2488341443633415,-0.18311042425282853,0.03113961542364163,-5.156406947338674,neutral,low unfav
3825741,La Liga,2015/2016,Sporting Gijón,Real Sociedad,Sporting Gijón,Real Sociedad,0,9,1,3,0,1,0,0,"{'type': 'Error', 'event': {'type': 'Error', 'play_source': 'From Kick Off', 'team': 'NO'}}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'Cross', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.5138896182324214,-0.5847685131641442,0.08919840719751095,-0.17287192144094932,0.341017696791472,-0.26207032863846025,0.322698184525684,-9.610206254223037,low unfav,low unfav
3825749,La Liga,2015/2016,Levante UD,Las Palmas,Las Palmas,Levante UD,46,6,9,0,0,4,0,0,"{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.8404012767897857,0.2351694892646436,0.19106897542954446,0.3582473158396551,-0.48215396095013063,0.1671783404101107,-0.06799114885453283,6.1960689472551564,neutral,low fav
3825756,La Liga,2015/2016,Sevilla,Levante UD,Sevilla,Levante UD,0,13,6,1,0,5,1,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Short', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",1.0141491683600512,1.1047931892700533,-0.33281411752932943,0.42906600436516906,-0.5850831639948824,0.7618801218944985,-0.3429130673755547,1.7951859728225656,med fav,med fav
3825758,La Liga,2015/2016,RC Deportivo La Coruña,Rayo Vallecano,RC Deportivo La Coruña,Rayo Vallecano,45,4,4,2,1,0,0,0,"{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Short', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T3', 'team': 'YES'}}",0.02658828605328445,0.2116396504139521,-0.0720548363140169,-0.29079926653003985,-0.3173875525833245,-0.21874443021602308,-0.4303840806299746,-8.05633602927368,neutral,neutral
3825760,La Liga,2015/2016,Atlético Madrid,Eibar,Eibar,Atlético Madrid,45,10,8,2,0,7,1,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-1.0568345323741009,-0.6057722930685612,-0.10568528806094724,-0.11606714628297365,0.940767386091127,-0.01038185822202653,0.5953904348465348,-4.655822293591761,low unfav,med unfav
3825774,La Liga,2015/2016,Getafe,Atlético Madrid,Atlético Madrid,Getafe,1,0,5,1,1,2,0,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",2.0099043715846996,1.1475886487169287,0.39743461484195125,0.7921220400728598,-1.2177823315118397,0.3946874252309085,-0.7529012234860201,1.7197908961979138,med fav,high fav
3825795,La Liga,2015/2016,Atlético Madrid,Real Sociedad,Atlético Madrid,Real Sociedad,45,0,5,1,1,1,1,0,"{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'Cross', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.3337322005504366,0.7888412849002514,0.2663241295458059,0.401280363766902,-0.9324518367835348,0.13495623422109615,-0.6538850506791553,-4.567803887428106,low fav,med fav
3825823,La Liga,2015/2016,Sevilla,Real Sociedad,Real Sociedad,Sevilla,1,0,8,1,0,0,0,0,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Throw In', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.722954969357847,-0.5829444004380363,0.10136961904419142,-0.36950439648281375,0.35345057287503323,-0.47087401552700503,0.11207038491103138,7.282439364469312,low unfav,low unfav
3825860,La Liga,2015/2016,Levante UD,Atlético Madrid,Atlético Madrid,Levante UD,1,10,8,1,0,7,2,0,"{'type': 'Pass', 'play_source': 'From Counter', 'pass_type': 'Through-Ball', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Carry', 'play_source': 'From Counter', 'length': 'Short', 'direction': 'Towards', 'third': 'T2', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Counter', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",1.9988148148148146,1.420591032917867,0.18533020667223704,0.6684444444444445,-1.3303703703703704,0.4831142377722075,-0.9374767951456594,2.5614149825837202,med fav,high fav
3825863,La Liga,2015/2016,RC Deportivo La Coruña,Las Palmas,RC Deportivo La Coruña,Las Palmas,46,4,3,3,0,1,0,0,"{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Through-Ball', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T2', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.30913978494623656,0.2630716813865591,-0.017691893913709733,0.034946236559139754,0.3440860215053765,0.052638130472849376,-0.2104335509137092,-7.011591970768421,neutral,neutral
3829437,Ligue 1,2015/2016,Gazélec Ajaccio,Angers,Angers,Gazélec Ajaccio,1,1,6,0,0,4,1,1,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.6055045871559633,0.020828872982074812,0.3196476242365405,0.42884027287697024,-0.17666431427899298,0.10919264864042999,0.08836377565835463,-6.2010438643870955,neutral,low fav
3829441,Ligue 1,2015/2016,Marseille,Troyes,Marseille,Troyes,46,2,5,4,1,0,0,0,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",1.5420851747689837,1.1643346904232774,0.21379379215278213,0.4950281237444757,-1.0470570510245076,0.2812343315916934,-0.8831003588315842,7.790037222390161,med fav,high fav
3829456,Ligue 1,2015/2016,Lorient,Angers,Lorient,Angers,45,2,4,0,0,2,4,0,"{'type': 'Carry', 'play_source': 'Regular Play', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'Regular Play', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'Regular Play', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",-0.45736808236808235,-0.13013175692121137,-0.06444656793110529,0.06153474903474909,0.5189028314028312,0.12598131696585435,0.25611307388706583,8.41432972073413,neutral,neutral
3829461,Ligue 1,2015/2016,Marseille,Bastia,Marseille,Bastia,45,4,5,2,0,1,0,0,"{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.08843790727983615,0.3354242403302457,0.0245273416164773,0.31428039471234415,0.2258424874325079,0.2897530530958665,-0.04567118723437935,14.813703945845027,neutral,neutral
3829469,Ligue 1,2015/2016,AS Monaco,Lorient,AS Monaco,Lorient,46,4,5,2,0,1,0,0,"{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'Ground Pass', 'length': 'Medium', 'direction': 'Sideways', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Outside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.1949404761904762,0.2363222687785715,-0.12909870090714293,0.07291666666666674,-0.12202380952380953,0.20201536757380922,-0.0343069012047621,-3.0044150311244593,neutral,neutral
3829470,Ligue 1,2015/2016,Saint-Étienne,Nantes,Saint-Étienne,Nantes,46,11,6,4,0,2,0,0,"{'type': 'Carry', 'play_source': 'From Corner', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Dribble', 'event': {'type': 'Dribble', 'play_source': 'From Corner', 'outcome': 'Complete', 'third': 'T1', 'team': 'YES'}}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",0.38951460181401376,0.3113136062737466,-0.1410003089556164,0.233728695305492,-0.15578590650852187,0.37472900426110867,0.06341539798736195,3.6794752845090883,neutral,neutral
3829498,Ligue 1,2015/2016,Lorient,Bordeaux,Lorient,Bordeaux,46,15,11,5,0,3,0,0,"{'type': 'Pass', 'play_source': 'From Free Kick', 'pass_type': 'Cross', 'pass_detail': 'High Pass', 'length': 'Medium', 'direction': 'Towards', 'third': 'T1', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Free Kick', 'length': 'Short', 'direction': 'UnknownDirection', 'third': 'T1', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Free Kick', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-0.29112841945288753,-0.09433901882385068,-0.00644284248075605,0.06582446808510634,0.3569528875379939,0.07226731056586244,0.16660632938971331,0.13997412215474725,neutral,neutral
3829517,Ligue 1,2015/2016,Gazélec Ajaccio,OGC Nice,Gazélec Ajaccio,OGC Nice,0,9,3,2,1,0,0,0,"{'type': 'Pass', 'play_source': 'From Kick Off', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Carry', 'play_source': 'From Kick Off', 'length': 'Medium', 'direction': 'Towards', 'third': 'T3', 'team': 'YES'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Kick Off', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'YES'}}",-1.4532788602556044,-0.07360648478235907,-0.662930553852797,-0.9255185417976115,0.5277603184579929,-0.26258798794481475,-0.18898150316245554,-4.941528545998096,neutral,med unfav
3857260,FIFA World Cup,2022,Saudi Arabia,Mexico,Mexico,Saudi Arabia,46,10,4,2,0,10,1,1,"{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'Low Pass', 'length': 'Short', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Pass', 'play_source': 'From Corner', 'pass_type': 'None', 'pass_detail': 'High Pass', 'length': 'Long', 'direction': 'Towards', 'third': 'T1', 'team': 'NO'}","{'type': 'Shot', 'event': {'type': 'Shot', 'play_source': 'From Corner', 'shot_detail': 'Inside', 'result': 'Goal', 'third': 'T1', 'team': 'NO'}}",0.12352941176470589,0.4125396659208823,-0.5625487682955884,-0.6911764705882353,-0.8147058823529412,-0.12862770229264653,-0.5411673682135292,6.012381048591472,neutral,neutral
